episode_reward_mean,episode_len_mean,timesteps_this_iter,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,info/weights_norm,info/grad_norm,info/update_ratio,info/episodes_this_iter,info/episodes_so_far,perf/cpu_util_percent,perf/ram_util_percent,perf/gpu_util_percent0,perf/vram_util_percent0
9.34007,nan,280,False,7280,,26,default,5e3e12173757487bb8d5cace6d7067b1,2022-08-12_14-32-35,1660282355,79.19230628013611,2037.7957119941711,74872,jschang,210.221.116.119,2037.7957119941711,7280,26,6.272470235824585,986.73,48.682285,0.031354226,280,7280,67.6936936936937,30.38738738738739,0.058468468468468454,0.07033596096096097
9.34007,nan,280,False,7560,,27,default,5e3e12173757487bb8d5cace6d7067b1,2022-08-12_14-33-53,1660282433,78.07428050041199,2115.869992494583,74872,jschang,210.221.116.119,2115.869992494583,7560,27,6.272470235824585,1000.57007,50.026665,0.031193994,280,7560,67.30925925925926,30.396296296296295,0.06185185185185185,0.0703245563271605
9.429605,1.0,280,False,7840,,28,default,5e3e12173757487bb8d5cace6d7067b1,2022-08-12_14-35-16,1660282516,82.96726298332214,2198.8372554779053,74872,jschang,210.221.116.119,2198.8372554779053,7840,28,6.272470235824585,1014.15753,43.563988,0.030656021,280,7840,63.9456896551724,30.170689655172417,0.05887931034482759,0.07037143049568965
8.572368,1.0,280,False,8120,,29,default,5e3e12173757487bb8d5cace6d7067b1,2022-08-12_14-36-45,1660282605,89.22508072853088,2288.062336206436,74872,jschang,210.221.116.119,2288.062336206436,8120,29,6.272470235824585,1027.4952,38.813805,0.029970616,280,8120,67.62159999999999,30.2728,0.06256,0.07036458333333333
8.572368,nan,280,False,8400,,30,default,5e3e12173757487bb8d5cace6d7067b1,2022-08-12_14-38-12,1660282692,87.04847145080566,2375.110807657242,74872,jschang,210.221.116.119,2375.110807657242,8400,30,6.272470235824585,1040.6768,45.562523,0.029724075,280,8400,69.22892561983471,30.388429752066116,0.06090909090909091,0.0703125
8.572368,nan,280,False,8680,,31,default,5e3e12173757487bb8d5cace6d7067b1,2022-08-12_14-39-46,1660282786,94.2121012210846,2469.3229088783264,74872,jschang,210.221.116.119,2469.3229088783264,8680,31,6.272470235824585,1053.5709,36.495117,0.029046666,280,8680,70.73636363636365,30.514393939393944,0.062348484848484854,0.07033222853535354
7.8580036,1.0,280,False,8960,,32,default,5e3e12173757487bb8d5cace6d7067b1,2022-08-12_14-41-23,1660282883,96.78495573997498,2566.1078646183014,74872,jschang,210.221.116.119,2566.1078646183014,8960,32,6.272470235824585,1066.1692,37.939514,0.028527552,280,8960,68.76000000000002,30.5,0.0522962962962963,0.07033179012345679
7.8580036,nan,280,False,9240,,33,default,5e3e12173757487bb8d5cace6d7067b1,2022-08-12_14-42-30,1660282950,67.15468120574951,2633.262545824051,74872,jschang,210.221.116.119,2633.262545824051,9240,33,6.272470235824585,1078.4327,51.71597,0.02878628,280,9240,64.26021505376345,30.330107526881715,0.05763440860215052,0.07032650089605734
7.7120996,1.0,280,False,9520,,34,default,5e3e12173757487bb8d5cace6d7067b1,2022-08-12_14-43-42,1660283022,71.41383457183838,2704.6763803958893,74872,jschang,210.221.116.119,2704.6763803958893,9520,34,6.272470235824585,1090.4543,44.036232,0.028550552,280,9520,60.726000000000006,30.08,0.058800000000000005,0.07033854166666666
7.7120996,nan,280,False,9800,,35,default,5e3e12173757487bb8d5cace6d7067b1,2022-08-12_14-45-09,1660283109,86.93667101860046,2791.6130514144897,74872,jschang,210.221.116.119,2791.6130514144897,9800,35,6.272470235824585,1102.2373,49.81753,0.028590424,280,9800,69.63388429752065,30.34297520661157,0.04355371900826448,0.0703125
7.7120996,nan,280,False,10080,,36,default,5e3e12173757487bb8d5cace6d7067b1,2022-08-12_14-46-36,1660283196,86.94512248039246,2878.558173894882,74872,jschang,210.221.116.119,2878.558173894882,10080,36,6.272470235824585,1113.8217,43.490227,0.028348006,280,10080,69.6694214876033,30.357024793388433,0.04363636363636364,0.0703125
7.7120996,nan,280,False,10360,,37,default,5e3e12173757487bb8d5cace6d7067b1,2022-08-12_14-47-48,1660283268,72.16936993598938,2950.7275438308716,74872,jschang,210.221.116.119,2950.7275438308716,10360,37,6.272470235824585,1125.3076,47.843567,0.028315207,280,10360,65.57821782178219,30.224752475247524,0.04425742574257425,0.07032539191419142
7.7120996,nan,280,False,10640,,38,default,5e3e12173757487bb8d5cace6d7067b1,2022-08-12_14-49-00,1660283340,72.10545563697815,3022.8329994678497,74872,jschang,210.221.116.119,3022.8329994678497,10640,38,6.272470235824585,1136.6606,46.4203,0.028178347,280,10640,65.81287128712871,30.274257425742576,0.04643564356435643,0.0703125
7.7120996,nan,280,False,10920,,39,default,5e3e12173757487bb8d5cace6d7067b1,2022-08-12_14-50-13,1660283413,72.61565661430359,3095.4486560821533,74872,jschang,210.221.116.119,3095.4486560821533,10920,39,6.272470235824585,1147.8237,46.74204,0.027985914,280,10920,66.04851485148515,30.304950495049507,0.04504950495049504,0.0703125
7.7120996,nan,280,False,11200,,40,default,5e3e12173757487bb8d5cace6d7067b1,2022-08-12_14-51-25,1660283485,72.60495615005493,3168.0536122322083,74872,jschang,210.221.116.119,3168.0536122322083,11200,40,6.272470235824585,1158.9403,52.707546,0.028119775,280,11200,65.6069306930693,30.195049504950493,0.04772277227722772,0.07032539191419142
7.7120996,nan,280,False,11480,,41,default,5e3e12173757487bb8d5cace6d7067b1,2022-08-12_14-52-33,1660283553,67.30157566070557,3235.355187892914,74872,jschang,210.221.116.119,3235.355187892914,11480,41,6.272470235824585,1169.9004,53.766285,0.02824435,280,11480,64.36702127659575,30.109574468085103,0.04712765957446808,0.0703125
7.7120996,nan,280,False,11760,,42,default,5e3e12173757487bb8d5cace6d7067b1,2022-08-12_14-53-40,1660283620,67.1800308227539,3302.5352187156677,74872,jschang,210.221.116.119,3302.5352187156677,11760,42,6.272470235824585,1180.7817,57.435,0.028458498,280,11760,64.4723404255319,30.198936170212757,0.04744680851063829,0.0703125
7.7120996,nan,280,False,12040,,43,default,5e3e12173757487bb8d5cace6d7067b1,2022-08-12_14-55-20,1660283720,100.62134051322937,3403.156559228897,74872,jschang,210.221.116.119,3403.156559228897,12040,43,6.272470235824585,1191.6521,46.070778,0.02807571,280,12040,71.83071428571428,30.580714285714286,0.04214285714285715,0.0703125
9.65264,1.0,280,False,12320,,44,default,5e3e12173757487bb8d5cace6d7067b1,2022-08-12_14-57-04,1660283824,103.82849192619324,3506.9850511550903,74872,jschang,210.221.116.119,3506.9850511550903,12320,44,6.272470235824585,1202.5061,42.820724,0.02757319,280,12320,69.90068965517243,30.566206896551726,0.04662068965517241,0.0703125
9.65264,nan,280,False,12600,,45,default,5e3e12173757487bb8d5cace6d7067b1,2022-08-12_14-58-31,1660283911,87.27396583557129,3594.2590169906616,74872,jschang,210.221.116.119,3594.2590169906616,12600,45,6.272470235824585,1213.2076,48.090874,0.02744334,280,12600,69.26776859504132,30.574380165289256,0.046611570247933894,0.0703125
11.235063,1.0,280,False,12880,,46,default,5e3e12173757487bb8d5cace6d7067b1,2022-08-12_15-00-01,1660284001,89.789799451828,3684.0488164424896,74872,jschang,210.221.116.119,3684.0488164424896,12880,46,6.272470235824585,1223.917,52.23435,0.027512299,280,12880,67.51360000000001,30.339199999999998,0.04368,0.0703125
11.235063,nan,280,False,13160,,47,default,5e3e12173757487bb8d5cace6d7067b1,2022-08-12_15-01-27,1660284087,85.27264213562012,3769.3214585781097,74872,jschang,210.221.116.119,3769.3214585781097,13160,47,6.272470235824585,1234.4869,40.172333,0.026954157,280,13160,68.82268907563025,30.25798319327731,0.04647058823529411,0.0703125
